Timestamp,Batch_ID,Product_Code,Machine_ID,Shift,Material_Type,Target_Tube_OD_mm,Target_Tube_ID_mm,Target_Wall_Thickness_mm,OD_Tolerance_mm,ID_Tolerance_mm,Wall_Tolerance_mm,Braid_Layers_Planned,Braid_Type_Planned,Cover_Required,Final_Customer_OD_mm,Vacuum_bar,Screw_RPM,Zone1_Temp_C,Zone2_Temp_C,Zone3_Temp_C,Die_Temp_C,Melt_Pressure_bar,Puller_Speed_m_min,Line_Speed_m_min,Cooling_Water_Temp_C,Material_Moisture_pct,Actual_Tube_OD_mm,Actual_Tube_ID_mm,Actual_Wall_Thickness_mm,OD_Deviation_mm,ID_Deviation_mm,Wall_Deviation_mm,Adjustment_Count,Defect_Status,Defect_Type
2026-01-10 17:36:00,B104672,TP-103,EXT-01,B,PA12,4.0,2.0,1.0,0.1,0.1,0.15,2,Aramid,Yes,5.828,-0.4099,53.34,185.92,194.69,206.17,208.0,118.38,17.881,17.859,24.6,0.0743,3.969,2.017,0.982,-0.031,0.017,-0.018,1,Pass,None
2026-01-10 17:39:00,B104673,TP-102,EXT-02,A,PA12,12.0,7.0,2.5,0.15,0.15,0.15,2,Polyester,Yes,14.631,-0.7065,60.8,186.78,190.6,212.66,213.09,197.41,13.475,13.736,18.88,0.0752,12.064,7.175,2.431,0.064,0.175,-0.069,4,Fail,ID Out of Tolerance
2026-01-10 17:42:00,B104674,TP-118,EXT-03,B,Hytrel,6.0,4.0,1.0,0.1,0.1,0.1,1,Aramid,Yes,7.905,-0.545,50.23,184.09,191.62,191.68,204.07,110.96,14.618,14.348,17.62,0.0446,6.1,3.934,1.093,0.1,-0.066,0.093,1,Pass,None
2026-01-10 17:45:00,B104675,TP-111,EXT-02,B,PA12,8.0,5.0,1.5,0.1,0.1,0.1,1,Polyester,Yes,9.712,-0.6229,43.3,189.58,198.99,204.71,207.93,180.13,15.324,14.926,21.45,0.1056,7.985,4.971,1.514,-0.015,-0.029,0.014,2,Pass,None
2026-01-10 17:48:00,B104676,TP-115,EXT-01,A,PA12,20.0,17.5,1.25,0.2,0.2,0.1,0,None,No,20.0,-0.7222,68.51,185.81,199.22,203.19,205.95,241.54,12.505,12.065,22.75,0.1507,19.882,17.555,1.163,-0.118,0.055,-0.087,3,Pass,None
2026-01-10 17:51:00,B104677,TP-115,EXT-01,C,PA12,10.0,7.0,1.5,0.15,0.15,0.12,1,Polyester,Yes,11.81,-0.6746,51.62,190.58,197.37,200.3,208.35,195.05,17.769,17.129,24.17,0.0708,9.95,7.073,1.42,-0.05,0.073,-0.08,1,Pass,None
2026-01-10 17:54:00,B104678,TP-103,EXT-03,B,PA12,4.0,2.0,1.0,0.1,0.1,0.12,3,SS Wire,Yes,7.077,-0.5412,41.52,190.43,201.64,196.9,202.18,142.98,16.808,16.437,22.36,0.0565,3.973,2.018,0.996,-0.027,0.018,-0.004,5,Pass,None
2026-01-10 17:57:00,B104679,TP-113,EXT-03,C,PU,4.0,2.5,0.75,0.1,0.1,0.1,2,Polyester,Yes,6.085,-0.4927,46.92,168.04,184.12,190.19,190.27,120.65,15.079,15.277,16.37,0.1371,4.081,2.426,0.813,0.081,-0.074,0.063,1,Pass,None
2026-01-10 18:00:00,B104680,TP-118,EXT-01,B,PVDF,8.0,5.5,1.25,0.1,0.1,0.08,1,Polyester,Yes,10.592,-0.5687,50.52,205.69,215.91,221.94,226.68,141.86,18.068,18.324,19.57,0.0852,7.873,5.264,1.286,-0.127,-0.236,0.036,2,Fail,ID Out of Tolerance
2026-01-10 18:03:00,B104681,TP-109,EXT-02,B,PA12,4.0,1.0,1.5,0.1,0.1,0.1,1,Polyester,No,4.759,-0.4749,45.25,185.42,200.53,204.0,208.23,154.92,18.325,18.021,18.85,0.0405,3.907,0.999,1.46,-0.093,-0.001,-0.04,0,Pass,None
2026-01-10 18:06:00,B104682,TP-118,EXT-02,C,PU,10.0,8.0,1.0,0.15,0.15,0.15,1,SS Wire,No,10.461,-0.6254,59.7,162.7,182.47,186.72,188.17,184.88,13.075,12.372,17.29,0.0642,10.114,8.007,1.066,0.114,0.007,0.066,2,Pass,None
2026-01-10 18:09:00,B104683,TP-119,EXT-01,A,PU,8.0,5.5,1.25,0.1,0.1,0.15,0,None,Yes,9.445,-0.4983,54.48,167.72,175.69,180.24,184.61,143.9,10.801,10.659,21.57,0.0595,7.969,5.406,1.272,-0.031,-0.094,0.022,0,Pass,None
2026-01-10 18:12:00,B104684,TP-111,EXT-02,C,PVDF,20.0,15.0,2.5,0.2,0.2,0.08,0,None,Yes,21.553,-0.8576,67.52,204.56,224.04,221.66,227.86,222.49,9.266,9.441,23.28,0.0478,19.928,14.886,2.509,-0.072,-0.114,0.009,2,Pass,None
2026-01-10 18:15:00,B104685,TP-103,EXT-03,A,PA11,8.0,6.0,1.0,0.1,0.1,0.15,1,SS Wire,No,8.758,-0.6044,50.09,190.25,207.46,209.91,207.56,160.66,15.567,15.858,24.43,0.0489,7.956,5.805,1.08,-0.044,-0.195,0.08,2,Fail,ID Out of Tolerance
2026-01-10 18:18:00,B104686,TP-113,EXT-01,C,PA12,6.0,4.0,1.0,0.1,0.1,0.08,1,Aramid,No,6.615,-0.5727,48.13,189.5,193.03,203.25,206.07,152.46,15.227,15.312,23.24,0.0518,6.112,3.907,1.126,0.112,-0.093,0.126,3,Fail,Wall Thickness Variation
2026-01-10 18:21:00,B104687,TP-118,EXT-01,B,PA11,12.0,9.0,1.5,0.15,0.15,0.12,1,Polyester,No,12.687,-0.6833,57.56,198.75,209.38,204.9,208.55,205.83,15.845,15.493,20.6,0.1008,12.062,9.091,1.507,0.062,0.091,0.007,1,Pass,None
2026-01-10 18:24:00,B104688,TP-112,EXT-02,B,PU,12.0,10.5,0.75,0.15,0.15,0.08,0,None,Yes,13.481,-0.6748,61.72,168.5,173.24,187.43,184.49,191.92,13.137,13.392,24.71,0.0613,12.131,10.64,0.757,0.131,0.14,0.007,1,Pass,None
2026-01-10 18:27:00,B104689,TP-117,EXT-01,A,PU,4.0,2.5,0.75,0.1,0.1,0.15,1,SS Wire,Yes,5.314,-0.4445,42.39,166.58,175.25,183.14,178.97,134.56,18.222,18.36,21.47,0.0728,3.9,2.415,0.746,-0.1,-0.085,-0.004,1,Fail,OD Out of Tolerance
2026-01-10 18:30:00,B104690,TP-111,EXT-03,B,PA11,4.0,2.0,1.0,0.1,0.1,0.15,1,Polyester,No,4.468,-0.532,54.89,191.92,205.73,210.55,211.28,157.64,22.472,22.731,22.15,0.1082,4.084,2.086,0.996,0.084,0.086,-0.004,0,Pass,None
2026-01-10 18:33:00,B104691,TP-109,EXT-02,B,PA12,6.0,4.0,1.0,0.1,0.1,0.1,0,None,Yes,7.146,-0.529,53.32,191.55,202.17,205.23,209.94,143.71,17.511,17.2,20.34,0.0612,5.982,3.932,1.022,-0.018,-0.068,0.022,0,Pass,None
2026-01-10 18:36:00,B104692,TP-119,EXT-01,C,PU,16.0,14.5,0.75,0.2,0.2,0.12,0,None,Yes,17.627,-0.7406,50.71,168.55,178.39,188.88,188.71,196.45,12.592,12.772,21.39,0.0407,15.94,14.499,0.717,-0.06,-0.001,-0.033,2,Pass,None
2026-01-10 18:39:00,B104693,TP-104,EXT-02,C,PU,6.0,3.0,1.5,0.1,0.1,0.15,2,Polyester,No,7.094,-0.5934,50.83,167.77,175.48,186.41,192.34,171.27,17.133,17.437,20.95,0.1071,6.077,3.071,1.506,0.077,0.071,0.006,2,Pass,None
2026-01-10 18:42:00,B104694,TP-109,EXT-03,B,PA11,20.0,17.5,1.25,0.2,0.2,0.08,0,None,Yes,21.333,-0.734,75.2,193.06,201.96,206.55,209.19,247.24,12.204,11.731,18.55,0.059,19.955,17.442,1.251,-0.045,-0.058,0.001,1,Pass,None
2026-01-10 18:45:00,B104695,TP-104,EXT-02,B,Hytrel,10.0,7.5,1.25,0.15,0.15,0.12,1,Aramid,Yes,11.793,-0.5316,57.94,171.29,186.49,199.65,196.09,192.71,16.481,16.266,23.59,0.1561,9.866,7.438,1.211,-0.134,-0.062,-0.039,1,Pass,None
2026-01-10 18:48:00,B104696,TP-114,EXT-02,B,PA11,20.0,17.5,1.25,0.2,0.2,0.1,0,None,Yes,21.356,-0.7266,67.94,193.56,206.36,208.11,216.67,226.77,9.194,8.661,22.42,0.1102,20.004,17.527,1.231,0.004,0.027,-0.019,2,Pass,None
2026-01-10 18:51:00,B104697,TP-119,EXT-01,B,PA11,6.0,4.5,0.75,0.1,0.1,0.12,0,None,No,6.0,-0.5805,50.09,188.5,201.38,206.74,212.65,148.29,16.56,16.276,23.99,0.0888,6.036,4.479,0.776,0.036,-0.021,0.026,4,Pass,None
2026-01-10 18:54:00,B104698,TP-120,EXT-01,A,Hytrel,8.0,3.0,2.5,0.1,0.1,0.12,2,SS Wire,Yes,10.559,-0.6715,54.09,178.58,185.39,191.15,198.74,163.41,15.199,15.163,20.24,0.0775,8.043,2.956,2.542,0.043,-0.044,0.042,2,Pass,None
2026-01-10 18:57:00,B104699,TP-105,EXT-01,A,PU,4.0,2.5,0.75,0.1,0.1,0.12,3,Polyester,Yes,6.736,-0.3892,51.45,164.06,172.09,175.63,196.46,152.2,17.691,17.185,23.76,0.116,3.859,2.523,0.671,-0.141,0.023,-0.079,1,Fail,OD Out of Tolerance
2026-01-10 19:00:00,B104700,TP-115,EXT-01,C,PVDF,16.0,13.5,1.25,0.2,0.2,0.12,1,SS Wire,Yes,17.417,-0.7232,57.32,209.36,215.62,222.57,226.98,197.36,16.088,16.477,18.08,0.0783,15.891,13.515,1.195,-0.109,0.015,-0.055,2,Pass,None
2026-01-10 19:03:00,B104701,TP-118,EXT-01,A,PA11,12.0,10.0,1.0,0.15,0.15,0.12,1,Polyester,No,12.57,-0.6929,55.77,191.39,202.53,211.59,211.06,147.06,15.711,16.106,23.35,0.0263,12.029,10.135,0.984,0.029,0.135,-0.016,3,Pass,None
2026-01-10 19:06:00,B104702,TP-117,EXT-02,B,PA11,4.0,1.0,1.5,0.1,0.1,0.08,2,Polyester,No,5.524,-0.4558,55.79,187.42,198.48,204.55,209.03,137.06,18.056,18.011,23.69,0.0669,4.041,1.021,1.526,0.041,0.021,0.026,0,Pass,None
2026-01-10 19:09:00,B104703,TP-111,EXT-01,C,PA11,16.0,13.0,1.5,0.2,0.2,0.15,1,SS Wire,Yes,17.964,-0.7175,64.56,190.84,196.02,216.83,211.84,195.6,15.04,14.81,19.4,0.0905,15.961,12.861,1.564,-0.039,-0.139,0.064,0,Pass,None
2026-01-10 19:12:00,B104704,TP-104,EXT-02,B,PA12,20.0,17.5,1.25,0.2,0.2,0.08,2,SS Wire,Yes,22.733,-0.7581,77.64,195.82,201.92,196.04,212.09,181.27,11.339,11.324,24.79,0.0446,19.996,17.588,1.22,-0.004,0.088,-0.03,3,Pass,None
2026-01-10 19:15:00,B104705,TP-110,EXT-03,B,PA12,12.0,9.0,1.5,0.15,0.15,0.1,2,Polyester,Yes,15.051,-0.7492,73.73,177.91,194.0,201.87,210.29,178.68,11.652,12.162,25.9,0.2248,12.26,9.028,1.622,0.26,0.028,0.122,7,Fail,Wall Thickness Variation
2026-01-10 19:18:00,B104706,TP-116,EXT-03,C,PA12,16.0,14.0,1.0,0.2,0.2,0.12,2,Aramid,Yes,18.764,-0.7177,61.94,187.67,192.76,199.05,213.73,219.08,15.795,16.014,20.56,0.0655,15.916,14.007,0.935,-0.084,0.007,-0.065,1,Pass,None
2026-01-10 19:21:00,B104707,TP-113,EXT-02,A,PA11,6.0,4.5,0.75,0.1,0.1,0.15,1,Aramid,No,6.653,-0.4716,44.41,187.96,209.28,213.67,214.44,154.45,17.018,16.389,25.62,0.0901,5.919,4.526,0.703,-0.081,0.026,-0.047,2,Pass,None
2026-01-10 19:24:00,B104708,TP-108,EXT-01,B,PA12,10.0,5.0,2.5,0.15,0.15,0.12,1,Polyester,Yes,11.807,-0.6763,54.67,192.51,201.4,207.61,199.04,197.41,11.439,10.65,17.75,0.1186,10.091,5.047,2.518,0.091,0.047,0.018,0,Pass,None
2026-01-10 19:27:00,B104709,TP-105,EXT-02,A,PA11,16.0,13.0,1.5,0.2,0.2,0.08,1,SS Wire,No,16.832,-0.6649,69.89,195.27,207.1,208.94,215.52,236.66,9.921,9.604,21.66,0.0919,16.0,12.906,1.54,-0.0,-0.094,0.04,2,Pass,None
2026-01-10 19:30:00,B104710,TP-114,EXT-03,B,PU,12.0,9.0,1.5,0.15,0.15,0.1,2,Aramid,No,13.584,-0.7078,64.99,167.74,180.02,179.31,188.42,178.58,16.63,16.615,15.46,0.0667,12.04,9.047,1.478,0.04,0.047,-0.022,2,Pass,None
2026-01-10 19:33:00,B104711,TP-109,EXT-02,A,PA12,12.0,7.0,2.5,0.15,0.15,0.08,3,SS Wire,Yes,14.647,-0.6886,70.16,190.67,203.25,200.21,208.01,180.38,11.75,11.154,24.32,0.0838,12.089,6.794,2.63,0.089,-0.206,0.13,3,Fail,Wall Thickness Variation
2026-01-10 19:36:00,B104712,TP-110,EXT-03,C,Hytrel,16.0,11.0,2.5,0.2,0.2,0.12,1,Polyester,Yes,18.304,-0.6815,64.22,177.98,191.53,196.0,202.87,231.89,15.229,15.156,18.17,0.0642,15.855,10.935,2.458,-0.145,-0.065,-0.042,1,Pass,None
2026-01-10 19:39:00,B104713,TP-119,EXT-03,B,PVDF,12.0,9.0,1.5,0.15,0.15,0.12,1,Aramid,Yes,14.356,-0.7003,61.24,207.02,216.62,222.3,226.9,195.43,14.746,14.159,17.12,0.0671,12.023,9.076,1.477,0.023,0.076,-0.023,2,Pass,None
2026-01-10 19:42:00,B104714,TP-101,EXT-01,A,Hytrel,4.0,2.0,1.0,0.1,0.1,0.12,2,Aramid,Yes,5.995,-0.4748,44.04,174.6,183.74,192.75,200.32,116.21,19.485,19.488,22.66,0.0418,3.907,1.959,0.975,-0.093,-0.041,-0.025,1,Pass,None
2026-01-10 19:45:00,B104715,TP-105,EXT-01,B,PA12,6.0,3.0,1.5,0.1,0.1,0.15,1,Polyester,Yes,7.425,-0.5142,37.87,185.56,192.87,204.7,203.69,152.83,16.838,16.914,24.59,0.0623,5.869,2.96,1.449,-0.131,-0.04,-0.051,1,Fail,OD Out of Tolerance
2026-01-10 19:48:00,B104716,TP-119,EXT-01,B,PA11,16.0,14.0,1.0,0.2,0.2,0.12,0,None,Yes,17.005,-0.6989,64.2,190.14,202.44,208.35,206.93,214.69,13.742,14.339,20.99,0.0407,15.961,14.086,0.944,-0.039,0.086,-0.056,0,Pass,None
2026-01-10 19:51:00,B104717,TP-119,EXT-01,B,Hytrel,6.0,3.0,1.5,0.1,0.1,0.15,1,Aramid,Yes,8.054,-0.5518,44.63,177.04,183.6,188.0,195.6,160.95,17.87,17.824,22.34,0.0698,5.886,2.986,1.459,-0.114,-0.014,-0.041,1,Fail,OD Out of Tolerance
2026-01-10 19:54:00,B104718,TP-107,EXT-01,A,Hytrel,12.0,7.0,2.5,0.15,0.15,0.15,2,Aramid,Yes,14.436,-0.7229,62.02,169.43,184.81,189.68,196.75,214.17,14.531,14.406,26.4,0.0583,12.038,7.002,2.525,0.038,0.002,0.025,0,Pass,None
2026-01-10 19:57:00,B104719,TP-120,EXT-02,B,PA12,10.0,5.0,2.5,0.15,0.15,0.1,1,Polyester,Yes,12.287,-0.6387,46.59,191.12,197.39,199.77,210.19,177.9,13.582,14.049,19.62,0.0877,9.922,4.841,2.547,-0.078,-0.159,0.047,2,Fail,ID Out of Tolerance
2026-01-10 20:00:00,B104720,TP-105,EXT-02,A,PA11,12.0,9.0,1.5,0.15,0.15,0.1,2,Aramid,No,13.127,-0.6531,55.1,199.79,208.59,207.09,208.61,163.47,15.245,15.474,19.55,0.0357,11.962,9.111,1.435,-0.038,0.111,-0.065,0,Pass,None
2026-01-10 20:03:00,B104721,TP-102,EXT-02,A,Hytrel,6.0,1.0,2.5,0.1,0.1,0.08,2,Polyester,Yes,8.456,-0.6401,51.74,175.27,181.96,195.36,204.03,151.56,14.029,14.044,24.71,0.0461,6.202,0.995,2.581,0.202,-0.005,0.081,2,Fail,Wall Thickness Variation
2026-01-10 20:06:00,B104722,TP-107,EXT-03,B,PA12,8.0,6.0,1.0,0.1,0.1,0.1,1,Polyester,No,8.786,-0.5095,55.06,191.7,198.12,205.2,204.14,176.56,18.077,17.97,22.56,0.0463,8.046,6.196,0.93,0.046,0.196,-0.07,4,Fail,ID Out of Tolerance
2026-01-10 20:09:00,B104723,TP-111,EXT-03,B,Hytrel,12.0,10.5,0.75,0.15,0.15,0.12,3,Polyester,Yes,15.117,-0.6632,58.56,176.46,182.99,199.75,197.65,198.64,14.955,15.55,25.56,0.0695,12.114,10.586,0.757,0.114,0.086,0.007,0,Pass,None
2026-01-10 20:12:00,B104724,TP-101,EXT-03,A,PA12,6.0,3.5,1.25,0.1,0.1,0.12,2,Aramid,No,7.161,-0.5952,59.74,184.59,195.77,199.37,208.05,149.98,18.136,17.879,18.76,0.0627,6.114,3.653,1.253,0.114,0.153,0.003,3,Fail,ID Out of Tolerance
2026-01-10 20:15:00,B104725,TP-104,EXT-03,A,PA11,8.0,6.0,1.0,0.1,0.1,0.15,1,Aramid,Yes,10.073,-0.5858,61.05,190.47,206.72,211.23,214.2,188.23,11.69,11.173,17.53,0.1147,8.161,5.888,1.151,0.161,-0.112,0.151,2,Fail,Wall Thickness Variation
2026-01-10 20:18:00,B104726,TP-116,EXT-02,B,PU,20.0,15.0,2.5,0.2,0.2,0.12,1,SS Wire,No,20.472,-0.8677,66.58,167.34,174.61,181.85,189.8,,8.974,8.907,18.41,0.0713,20.015,14.895,2.564,0.015,-0.105,0.064,2,Pass,None
2026-01-10 20:21:00,B104727,TP-113,EXT-03,C,PA12,6.0,4.5,0.75,0.1,0.1,0.15,0,None,Yes,6.935,-0.5259,58.45,184.11,196.95,212.9,217.05,137.78,16.39,16.279,23.77,0.07,6.15,4.441,0.852,0.15,-0.059,0.102,2,Fail,OD Out of Tolerance
2026-01-10 20:24:00,B104728,TP-113,EXT-02,C,Hytrel,12.0,9.0,1.5,0.15,0.15,0.12,2,Polyester,Yes,14.741,-0.7044,67.61,179.42,188.56,194.58,195.59,163.6,15.813,16.235,25.0,0.0435,12.096,9.007,1.518,0.096,0.007,0.018,2,Pass,None
2026-01-10 20:27:00,B104729,TP-120,EXT-01,A,PA11,6.0,2.0,2.0,0.1,0.1,0.15,2,Aramid,Yes,9.22,-0.5378,49.78,189.92,205.8,207.75,214.25,160.64,15.603,15.657,24.68,0.0615,5.985,2.002,1.977,-0.015,0.002,-0.023,1,Pass,None
2026-01-10 20:30:00,B104730,TP-105,EXT-01,C,PA11,12.0,10.5,0.75,0.15,0.15,0.15,1,Aramid,Yes,13.917,-0.5601,59.03,187.71,200.81,211.1,212.67,199.09,19.186,19.507,23.39,0.0384,11.885,10.519,0.677,-0.115,0.019,-0.073,4,Pass,None
2026-01-10 20:33:00,B104731,TP-118,EXT-01,B,PVDF,4.0,2.5,0.75,0.1,0.1,0.1,2,Aramid,Yes,6.624,-0.4735,47.35,206.92,223.04,225.79,231.93,158.83,17.726,16.83,25.13,0.0874,3.997,2.366,0.82,-0.003,-0.134,0.07,3,Fail,ID Out of Tolerance
2026-01-10 20:36:00,B104732,TP-108,EXT-03,B,PA11,12.0,9.0,1.5,0.15,0.15,0.15,2,Aramid,Yes,14.738,-0.7135,55.58,189.22,201.22,208.48,214.8,,12.771,12.654,20.48,0.1017,12.074,8.936,1.564,0.074,-0.064,0.064,4,Pass,None
2026-01-10 20:39:00,B104733,TP-119,EXT-01,A,PA12,10.0,5.0,2.5,0.15,0.15,0.15,0,None,No,10.0,-0.6886,53.27,185.69,199.94,207.38,208.88,198.99,15.164,15.68,17.04,0.0355,10.018,4.858,2.599,0.018,-0.142,0.099,1,Pass,None
2026-01-10 20:42:00,B104734,TP-116,EXT-03,A,PVDF,12.0,10.5,0.75,0.15,0.15,0.1,1,Aramid,No,12.783,-0.6123,65.4,206.78,217.24,231.04,222.02,208.74,12.888,12.511,17.96,0.0714,12.025,10.42,0.795,0.025,-0.08,0.045,2,Pass,None
2026-01-10 20:45:00,B104735,TP-105,EXT-03,C,PU,4.0,2.5,0.75,0.1,0.1,0.08,3,SS Wire,Yes,8.072,-0.5668,49.79,161.64,180.96,188.67,186.19,118.56,16.068,15.97,18.37,0.0668,4.073,2.486,0.823,0.073,-0.014,0.073,2,Pass,None
2026-01-10 20:48:00,B104736,TP-105,EXT-02,A,Hytrel,10.0,5.0,2.5,0.15,0.15,0.08,0,None,Yes,11.7,-0.703,53.23,182.84,196.11,194.4,194.09,211.33,17.32,17.613,17.16,0.1204,10.003,4.951,2.511,0.003,-0.049,0.011,0,Pass,None
2026-01-10 20:51:00,B104737,TP-111,EXT-03,A,PA12,10.0,7.0,1.5,0.15,0.15,0.15,3,Polyester,Yes,13.697,-0.6866,51.37,190.25,196.89,212.11,206.21,183.06,16.424,16.247,18.6,0.0446,10.03,7.031,1.509,0.03,0.031,0.009,1,Pass,None
2026-01-10 20:54:00,B104738,TP-111,EXT-03,A,PA12,6.0,2.0,2.0,0.1,0.1,0.1,2,Aramid,No,7.043,-0.5528,46.61,184.48,197.94,206.93,204.7,165.79,18.229,18.503,19.69,0.0497,5.953,2.002,1.974,-0.047,0.002,-0.026,2,Pass,None
2026-01-10 20:57:00,B104739,TP-105,EXT-03,C,Hytrel,8.0,6.0,1.0,0.1,0.1,0.12,2,Polyester,Yes,10.464,-0.4617,52.38,176.92,186.27,190.61,195.93,135.39,18.698,18.487,23.52,0.0788,7.848,6.059,0.891,-0.152,0.059,-0.109,2,Fail,OD Out of Tolerance
2026-01-10 21:00:00,B104740,TP-106,EXT-02,C,PA12,12.0,10.0,1.0,0.15,0.15,0.1,2,SS Wire,No,13.184,-0.6877,63.37,189.54,195.66,205.22,206.36,189.14,15.476,15.463,22.74,0.0562,12.093,10.095,0.998,0.093,0.095,-0.002,0,Pass,None
2026-01-10 21:03:00,B104741,TP-118,EXT-01,A,PA12,10.0,7.5,1.25,0.15,0.15,0.1,1,SS Wire,Yes,12.014,-0.567,51.7,187.83,195.2,204.13,206.43,195.77,13.579,13.814,25.77,0.0575,9.955,7.29,1.322,-0.045,-0.21,0.072,1,Fail,ID Out of Tolerance
2026-01-10 21:06:00,B104742,TP-116,EXT-01,C,PU,12.0,10.0,1.0,0.15,0.15,0.1,0,None,Yes,13.084,-0.6564,63.31,174.52,177.93,182.83,186.82,144.68,15.876,15.493,18.9,0.0571,12.093,10.122,0.988,0.093,0.122,-0.012,0,Pass,None
2026-01-10 21:09:00,B104743,TP-104,EXT-03,C,PA12,20.0,17.5,1.25,0.2,0.2,0.12,0,None,Yes,21.747,-0.8432,70.98,186.05,194.89,206.26,204.29,244.32,8.972,8.687,22.93,0.0886,20.121,17.421,1.341,0.121,-0.079,0.091,1,Pass,None
2026-01-10 21:12:00,B104744,TP-115,EXT-03,B,PA12,8.0,3.0,2.5,0.1,0.1,0.08,2,Aramid,Yes,10.371,-0.5411,53.91,191.76,195.01,197.48,208.15,137.87,15.54,15.86,25.29,0.1167,7.938,3.113,2.415,-0.062,0.113,-0.085,1,Fail,Wall Thickness Variation
2026-01-10 21:15:00,B104745,TP-104,EXT-02,B,PA12,20.0,16.0,2.0,0.2,0.2,0.15,3,SS Wire,Yes,22.258,-0.7128,75.13,181.66,185.34,211.41,204.39,213.49,10.918,10.642,20.72,0.0675,19.963,15.968,2.002,-0.037,-0.032,0.002,3,Pass,None
2026-01-10 21:18:00,B104746,TP-109,EXT-01,A,PA11,20.0,15.0,2.5,0.2,0.2,0.1,0,None,Yes,20.843,-0.809,74.22,187.28,208.54,212.45,210.6,243.3,10.735,10.779,20.89,0.062,19.988,15.027,2.482,-0.012,0.027,-0.018,1,Pass,None
2026-01-10 21:21:00,B104747,TP-101,EXT-03,A,Hytrel,12.0,9.5,1.25,0.15,0.15,0.08,1,Aramid,No,12.621,-0.6234,51.78,183.74,194.58,187.63,197.8,214.49,11.376,11.717,25.45,0.0944,12.047,9.568,1.233,0.047,0.068,-0.017,2,Pass,None
2026-01-10 21:24:00,B104748,TP-113,EXT-01,C,PU,6.0,2.0,2.0,0.1,0.1,0.08,0,None,No,6.0,-0.5552,44.98,165.27,180.6,187.4,177.67,159.69,15.558,15.591,21.11,0.0768,6.024,1.988,2.036,0.024,-0.012,0.036,0,Pass,None
2026-01-10 21:27:00,B104749,TP-104,EXT-02,A,PA12,8.0,5.5,1.25,0.1,0.1,0.08,2,Polyester,Yes,10.518,-0.5744,52.05,182.33,194.5,206.77,217.97,172.46,16.359,16.455,25.58,0.0752,8.014,5.487,1.242,0.014,-0.013,-0.008,0,Pass,None
2026-01-10 21:30:00,B104750,TP-105,EXT-02,B,PA12,4.0,1.0,1.5,0.1,0.1,0.1,2,SS Wire,Yes,6.341,-0.4892,49.38,186.81,192.95,210.86,210.1,128.62,17.101,17.643,18.3,0.1166,4.038,0.862,1.594,0.038,-0.138,0.094,2,Fail,ID Out of Tolerance
2026-01-10 21:33:00,B104751,TP-104,EXT-01,B,Hytrel,12.0,8.0,2.0,0.15,0.15,0.12,2,SS Wire,Yes,14.444,-0.6356,65.62,182.06,181.74,201.9,199.28,191.5,16.627,17.433,26.05,0.0433,12.054,8.062,2.018,0.054,0.062,0.018,3,Pass,None
2026-01-10 21:36:00,B104752,TP-104,EXT-01,A,PA11,6.0,2.0,2.0,0.1,0.1,0.15,1,Aramid,Yes,8.507,-0.4831,50.73,188.95,205.56,217.57,210.91,161.01,19.635,19.683,25.14,0.0622,5.893,1.982,1.969,-0.107,-0.018,-0.031,4,Fail,OD Out of Tolerance
2026-01-10 21:39:00,B104753,TP-102,EXT-01,C,Hytrel,20.0,15.0,2.5,0.2,0.2,0.15,2,Aramid,Yes,22.487,-0.851,78.52,176.83,193.06,193.89,198.38,274.33,8.983,8.835,19.61,0.045,20.175,15.044,2.552,0.175,0.044,0.052,3,Fail,Melt Pressure Abnormality
2026-01-10 21:42:00,B104754,TP-112,EXT-03,C,PVDF,12.0,10.5,0.75,0.15,0.15,0.1,1,Polyester,Yes,13.925,-0.6165,55.27,199.58,218.66,227.16,223.16,166.55,14.708,14.999,21.23,0.055,12.033,10.602,0.706,0.033,0.102,-0.044,1,Pass,None
2026-01-10 21:45:00,B104755,TP-118,EXT-03,C,Hytrel,10.0,6.0,2.0,0.15,0.15,0.12,3,Polyester,Yes,13.97,-0.634,53.31,175.12,191.43,193.08,199.96,172.13,18.349,18.077,18.9,0.0394,9.909,6.051,1.927,-0.091,0.051,-0.073,0,Pass,None
2026-01-10 21:48:00,B104756,TP-107,EXT-02,B,PA11,6.0,2.0,2.0,0.1,0.1,0.1,2,Aramid,Yes,9.226,-0.5119,48.87,195.99,204.78,213.91,206.26,181.38,17.058,17.518,20.77,0.059,6.031,1.991,2.006,0.031,-0.009,0.006,3,Pass,None
2026-01-10 21:51:00,B104757,TP-116,EXT-02,A,PVDF,4.0,2.0,1.0,0.1,0.1,0.08,0,None,No,4.0,-0.379,43.51,203.86,214.92,216.35,222.92,134.56,17.467,17.276,18.09,0.0827,3.825,1.985,0.911,-0.175,-0.015,-0.089,3,Fail,Wall Thickness Variation
2026-01-10 21:54:00,B104758,TP-111,EXT-02,A,PA12,12.0,10.5,0.75,0.15,0.15,0.12,1,Polyester,Yes,14.14,-0.5746,64.6,181.91,202.04,199.9,205.16,182.04,16.148,16.0,17.55,0.0214,11.881,10.408,0.718,-0.119,-0.092,-0.032,2,Pass,None
